"business_id","name","address","city","state","postal_code","latitude","longitude","phone_number"
891,"LUCKY CREATION VEGETARIAN RESTAURANT LLC","854 WASHINGTON ST ","San Francisco","CA","94108","37.795078","-122.407433",""
892,"HAPPY DONUTS","100 BUSH ST #101","San Francisco","CA","94104","37.791348","-122.399834",""
902,"MARCELLO'S PIZZA","420 CASTRO ST ","San Francisco","CA","94114","37.762057","-122.435145","+14155863900"
903,"SABRA RESTAURANT","419 GRANT AVE","San Francisco","CA","94108","37.790874","-122.405634","+14155983656"
905,"WORKING GIRLS' CAFE'","0259 KEARNY ST","San Francisco","CA","94108","37.790477","-122.404033",""
910,"FRONT DOOR CAFE","1 FRONT ST #100","San Francisco","CA","94111","37.791514","-122.398608",""
911,"CAFE DOLCI","740 MARKET ST ","San Francisco","CA","94102","37.787153","-122.404148",""
917,"TOWN & COUNTRY CLUB","218 STOCKTON ST","San Francisco","CA","94108","37.787927","-122.406607",""
919,"RITZ-CARLTON, SF -  P-37 RESTAURANT AND BAR","600 STOCKTON ST 4TH FLOOR","San Francisco","CA","94108","37.791757","-122.407377",""
920,"RITZ-CARLTON SF - CLUB LOUNGE","600 STOCKTON ST 8TH FLOOR","San Francisco","CA","94108","37.791757","-122.407377",""
921,"RITZ-CARLTON SF - PANTRY PREP ROOM AND LOBBY BAR","600 STOCKTON ST 4TH FLOOR","San Francisco","CA","94108","37.791757","-122.407377",""
929,"CAFE ETHIOPIA","0878 VALENCIA ST","San Francisco","CA","94110","37.758832","-122.421359","+14155319097"
935,"PEKING WOK RESTAURANT","4920 03RD ST ","San Francisco","CA","94124","37.733891","-122.391183",""
941,"TWO JACKS SEAFOOD #2","984 GILMAN AVE ","San Francisco","CA","94124","37.718016","-122.387696",""
943,"EL CASTILLITO TAQUERIA INC.","136 CHURCH ST ","San Francisco","CA","94114","37.768776","-122.429095","+14155623428"
949,"BUFFALO BURGERS RESTAURANT","5317-19 GEARY BLVD","San Francisco","CA","94121","37.780372","-122.476354",""
950,"IRVING PIZZA","1825 IRVING ST ","San Francisco","CA","94122","37.763513","-122.47764",""
951,"KENTUCKY FRIED CHICKEN #50","1900 IRVING ST ","San Francisco","CA","94122","37.763528","-122.478362",""
952,"SHANGRILA VEGETARIAN REST","2026 IRVING ST ","San Francisco","CA","94122","37.763512","-122.47958",""
961,"JAVA BEACH CAFE","1396 LA PLAYA ST ","San Francisco","CA","94122","37.760416","-122.509106",""
966,"L'AVENIDA","511 IRVING ST ","San Francisco","CA","94122","37.764143","-122.463378",
968,"GOLDEN ISLAND CAFE","1300 NORIEGA ST ","San Francisco","CA","94122","37.754188","-122.477822",""
972,"MING TAI WUN TUN NOODLE, INC.","2455 NORIEGA ST ","San Francisco","CA","94122","37.753614","-122.490219",""
977,"BAY PASTRY, THE","1018 TARAVAL ST ","San Francisco","CA","94116","37.742998","-122.477211",""
983,"HONG'S SZECHUAN RESTAURANT","3044 TARAVAL ST ","San Francisco","CA","94116","37.742048","-122.499002",""
984,"VANIDA THAI KITCHEN","3050 TARAVAL ST ","San Francisco","CA","94116","37.742086","-122.498738",""
985,"THE SUNSET'S BEST SEAFOOD RESTAURANT","3060 TARAVAL ST ","San Francisco","CA","94116","37.742048","-122.499002",""
993,"CHICK-N-DELI","5392 MISSION ST ","San Francisco","CA","94112","37.713702","-122.443681","+14155335215"
994,"RAILROAD EXPRESSO CAFE","705 MONTEREY BLVD ","San Francisco","CA","94127","37.731513","-122.45133","+14155334009"
999,"SERRANO'S PIZZA II","3274 21ST ST ","San Francisco","CA","94110","37.756997","-122.420534","+14155691615"
1000,"HEUNG YUEN RESTAURANT","3279 22ND ST ","San Francisco","CA","94110","37.755282","-122.420493",""
1002,"BIG MOUTH BURGERS","3392 24TH ST ","San Francisco","CA","94110","37.752158","-122.420362",""
1003,"RINCON PERUANO RESTAURANT","3364 26TH ST ","San Francisco","CA","94110","37.749128","-122.417402",
1005,"CHAVITA'S MEXICAN RESTAURANT","3006 MISSION ST","San Francisco","CA","94110","37.748855","-122.418134","+14155286927"
1008,"VALENCIA PIZZA & PASTA","801 VALENCIA ST ","San Francisco","CA","94110","37.759944","-122.421356","+14155823494"
1018,"PETES BARBEQUE","2399 MISSION ST ","San Francisco","CA","94110","37.758684","-122.418975","+14155821009"
1021,"LA SANTANECA DE LA MISSION","2815 MISSION ST","San Francisco","CA","94110","37.751885","-122.418406","+14155282131"
1026,"PHUKET THAI RESTAURANT","248 DIVISADERO ST ","San Francisco","CA","94117","37.771117","-122.436976","+14155979594"
1027,"KK CAFE","252 DIVISADERO ST ","San Francisco","CA","94117","37.771487","-122.437047","+14155626188"
1031,"IL BORGO","500 FELL ST ","San Francisco","CA","94102","37.775538","-122.426264",""
1036,"ALAMO SQUARE","803 FILLMORE ST ","San Francisco","CA","94117","37.776944","-122.431444",""
1042,"LOVE 'N HAIGHT COFFEE & DELI","553 HAIGHT ST ","San Francisco","CA","94117","37.771964","-122.431336","+14155258190"
1043,"CENTRAL COFFEE TEA & SPICE","1696 HAYES ST ","San Francisco","CA","94117","37.774198","-122.444214",""
1047,"PORK STORE CAFE","1451 HAIGHT ST ","San Francisco","CA","94117","37.770063","-122.446247","+14155866981"
1048,"CREPE EXPRESS","1476 HAIGHT ST ","San Francisco","CA","94117","37.770068","-122.446644",""
1060,"BEAN THERE COFFEE & TEA","201 STEINER ST ","San Francisco","CA","94117","37.771123","-122.431953",""
1065,"UNIVERSAL CAFE","2814 19TH ST ","San Francisco","CA","94110","37.760487","-122.410662",""
1075,"SANDWICH PLACE, THE","2029 MISSION ST ","San Francisco","CA","94110","37.764384","-122.419566","+14155433811"
1081,"ARINELL PIZZA","509 VALENCIA ST ","San Francisco","CA","94110","37.764744","-122.421803","+14155251303"
1085,"STARBUCKS COFFEE","333 MARKET ST ","San Francisco","CA","94105","37.792037","-122.397852",""
1090,"TRICOLORE CAFFE' AND PIZZERIA","590 WASHINGTON ST ","San Francisco","CA","94111","37.795614","-122.403104",""
1091,"LES CROISSANT","2 CALIFORNIA ST","San Francisco","CA","94111","37.793716","-122.396398",""
1093,"YOUNG'S BBQ","3412 17TH ST ","San Francisco","CA","94110","37.763335","-122.422094",""
1102,"HOANG DAT COFFEE SHOP","930 GEARY ST ","San Francisco","CA","94109","37.786068","-122.418644",""
1103,"STARBUCKS COFFEE","4094 18TH ST ","San Francisco","CA","94114","37.760938","-122.434692",""
1111,"SUBWAY 16604","753 POLK ST ","San Francisco","CA","94109","37.783713","-122.419357","+14155921055"
1116,"STARBUCKS COFFEE","1899 UNION ST ","San Francisco","CA","94123","37.797713","-122.430336","+14155924049"
1122,"STARBUCKS COFFEE","2132 CHESTNUT ST ","San Francisco","CA","94123","37.800547","-122.438494",""
1124,"SQUAT & GOBBLE CAFE #3","3600 16TH ST ","San Francisco","CA","94114","37.764248","-122.433392",
1125,"PEET'S COFFEE & TEA, INC","022 BATTERY ST","San Francisco","CA","94111","37.791554","-122.399565",""
1127,"STARBUCKS COFFEE","555 CALIFORNIA ST ","San Francisco","CA","94104","37.792773","-122.403567",""
1135,"GEARY DRIVE IN","2500 GEARY BLVD ","San Francisco","CA","94115","37.782778","-122.444744",""
1139,"MINI CAFE","28 VAN NESS","San Francisco","CA","94102","37.775867","-122.419356","+14155430177"
1144,"STAR BAGELS","1475 POLK ST ","San Francisco","CA","94109","37.790324","-122.420664",""
1146,"AUX DELICES VIETNAM","2327 POLK ST ","San Francisco","CA","94109","37.798274","-122.422264",""
1147,"UA TWIN STONESTOWN","501 BUCKINGHAM WAY  ","San Francisco","CA","94132","37.730105","-122.478441","+14155680331"
1151,"POMELO ON CHURCH","1793 CHURCH ST","San Francisco","CA","94131","37.742325","-122.426476",""
1154,"SUNFLOWER RESTAURANT","506 VALENCIA ST ","San Francisco","CA","94103","37.764678","-122.421905","+14155625023"
1156,"BOUDIN PETIT CAFE","170 O'FARRELL ST, 1ST FLOOR","San Francisco","CA","94102","37.786548","-122.407313",""
1157,"SUTTER CAFE","330 SUTTER ST ","San Francisco","CA","94108","37.789625","-122.405894",""
1159,"ZONA ROSA","1797 HAIGHT ST ","San Francisco","CA","94117","37.769363","-122.451667","+14155667717"
1172,"BALBOA SUSHI HOUSE","0402 BALBOA ST ","San Francisco","CA","94118","37.777315","-122.463004",""
1186,"TULLY'S  COFFEE","2455 FILLMORE ST ","San Francisco","CA","94115","37.792071","-122.434535",""
1188,"OKINA SUSHI","776 ARGUELLO BLVD ","San Francisco","CA","94118","37.775723","-122.458445",""
1190,"MUGUBOKA","0401 BALBOA ST ","San Francisco","CA","94118","37.777206","-122.462975",""
1191,"TEKKA JAPANESE RESTAURANT","0537 BALBOA ST ","San Francisco","CA","94118","37.77714","-122.464412","+14150521330"
1193,"PEET'S COFFEES & TEAS","3419 CALIFORNIA ST ","San Francisco","CA","94118","37.786754","-122.450476",""
1194,"SWEET THINGS","3585 CALIFORNIA ST ","San Francisco","CA","94118","37.786453","-122.452807",""
1199,"PANCHO'S","3440 GEARY BLVD ","San Francisco","CA","94118","37.781507","-122.456176",""
1203,"TAWAN'S THAI FOOD","4403 GEARY BLVD ","San Francisco","CA","94118","37.780834","-122.46659",""
1204,"ROYAL GROUND COFFEE","5301 GEARY BLVD ","San Francisco","CA","94121","37.780394","-122.47641",""
1207,"TAQUERIA LA PAZ","305 TURK ST ","San Francisco","CA","94102","37.782732","-122.414139","+14155677550"
1208,"SBC PIZZA DELI","737 03RD ST ","San Francisco","CA","94107","37.778553","-122.392331",""
1216,"ZAOH RESTAURANT","1555 MISSION ST ","San Francisco","CA","94103","37.773467","-122.418093","+14155433930"
1219,"PAZZO","2 HENRY ADAMS ST ","San Francisco","CA","94103","37.769287","-122.403974",""
1231,"YAMO RESTAURANT","3406 18TH ST ","San Francisco","CA","94110","37.761882","-122.419599",""
1232,"SUNFLOWER CAFE","284 O'FARRELL ST ","San Francisco","CA","94102","37.786316","-122.409371",
1241,"BANWICH","1105 TARAVAL ST ","San Francisco","CA","94116","37.742895","-122.477898",""
1243,"JAVA SUPREME","0703 GUERRERO ST","San Francisco","CA","94110","37.759934","-122.423553","+14155201832"
1244,"THANH THANH","2205 CLEMENT ST ","San Francisco","CA","94121","37.782053","-122.482799",""
1249,"KABABAYAN FAST FOOD","2706 MISSION ST","San Francisco","CA","94110","37.753691","-122.418657","+14155929635"
1259,"KD'S GROG & GROCERY","2416 MARKET ST ","San Francisco","CA","94114","37.762602","-122.435384","+14155863736"
1261,"REVERIE COFFEE CAFE","848 COLE ST ","San Francisco","CA","94117","37.766097","-122.449997","+14155240200"
1262,"NORTH BEACH PIZZA","800 STANYAN ST ","San Francisco","CA","94117","37.767286","-122.453075","+14155752300"
1263,"LAVA JAVA","852 STANYAN ST ","San Francisco","CA","94117","37.766812","-122.452974","+14155757375"
1265,"STARBUCKS COFFEE","744 IRVING ST ","San Francisco","CA","94122","37.764088","-122.465981","+14155850888"
1266,"JAMBA JUICE","1300 9TH AVE ","San Francisco","CA","94122","37.763989","-122.466246",""
1269,"STARBUCKS COFFEE","201 SPEAR ST ","San Francisco","CA","94105","37.790944","-122.392051",""
1273,"JAY'S CHEESESTEAK #2","553 DIVISADERO ST ","San Francisco","CA","94117","37.774734","-122.437775",""
1274,"MORNING DUE","3698 17TH ST ","San Francisco","CA","94104","37.762939","-122.428473","+14155627156"
1280,"AMASIA HIDE'S SUSHI BAR","149 NOE ST ","San Francisco","CA","94114","37.766774","-122.433306",
1282,"MAXFIELDS","398 DOLORES ST ","San Francisco","CA","94110","37.763168","-122.426345","+14155256859"
1287,"CHILANGO","235 CHURCH ST ","San Francisco","CA","94114","37.76695","-122.428819","+14155257330"
1289,"ORPHAN ANDY'S","3991 A 17TH ST ","San Francisco","CA","94114","37.758132","-122.435614",""
1294,"ANCHOR OYSTER BAR INC.","579 CASTRO ST ","San Francisco","CA","94114","37.759613","-122.434817","+14155433990"
1296,"TAQUERIA EL BUEN SABOR","699 VALENCIA ST ","San Francisco","CA","94112","37.761743","-122.421492","+14155588745"
1300,"WE BE SUSHI","1071 VALENCIA ST ","San Francisco","CA","94110","37.755824","-122.420986","+14155820607"
1304,"RAIN TREE CAFE","654 IRVING ST ","San Francisco","CA","94122","37.764128","-122.464961",""
1318,"GORDO TAQUERIA #6","5450 GEARY BLVD ","San Francisco","CA","94121","37.780517","-122.477804",""
1322,"LA MEDITERRANEE I, INC.","2210 FILLMORE ST ","San Francisco","CA","94115","37.789961","-122.433962",""
1323,"THE BLACK HORSE LONDON DELI","1514 UNION ST ","San Francisco","CA","94123","37.798528","-122.424394",""
1327,"SEA BISCUIT CAFE","3815 NORIEGA ST ","San Francisco","CA","94122","37.752963","-122.50458",""
1332,"CHLOE'S","1399 CHURCH ST","San Francisco","CA","94114","37.748594","-122.427116","+14155644116"
1337,"SAN MIGUEL RESTAURANT #2","3263 MISSION ST ","San Francisco","CA","94110","37.744726","-122.420395",
1339,"HIGHER GROUNDS","691 CHENERY ST ","San Francisco","CA","94131","37.734483","-122.43368","+14155582933"
1341,"SPIKE'S COFFEES & TEAS","4117 19TH ST ","San Francisco","CA","94114","37.759253","-122.43503","+14155625573"
1344,"BEANERY","1307 09TH AVE ","San Francisco","CA","94122","37.758941","-122.48591",""
1345,"CORDON BLEU","1574 CALIFORNIA ST ","San Francisco","CA","94109","37.790683","-122.420264",""
1347,"CREPES ON COLE","100 CARL ST ","San Francisco","CA","94117","37.765778","-122.450184","+14155661800"
1350,"KING OF THAI NOODLE HOUSE","639 CLEMENT ST ","San Francisco","CA","94118","37.782833","-122.46615",""
1351,"EXIT THEATRE","156 EDDY ST ","San Francisco","CA","94102","37.784288","-122.410224",""
1352,"LA TORTILLA","0495B CASTRO ST","San Francisco","CA","94114","37.760954","-122.434935","+14155863990"
1354,"SUSHI TIME","2275 MARKET ST ","San Francisco","CA","94114","37.764697","-122.432322","+14155552280"
1359,"STARBUCKS COFFEE","1750 DIVISADERO ST ","San Francisco","CA","94115","37.785907","-122.439957",""
1362,"RESTAURANTE FAMILIAR","4499 MISSION ST ","San Francisco","CA","94112","37.726402","-122.433476","+14155336100"
1366,"CAFE LA TAZA","2475A MISSION  ","San Francisco","CA","94110","37.757436","-122.41888","+14155827715"
1368,"STARBUCKS COFFEE","701 BATTERY ST ","San Francisco","CA","94111","37.797754","-122.400925",""
1381,"PEBBLE'S CAFE","2852 DIAMOND ST ","San Francisco","CA","94131","37.73382","-122.434093","+14155332270"
1389,"GASPARE'S PIZZA HOUSE & REST.","5546 GEARY BLVD ","San Francisco","CA","94121","37.78047","-122.478832",""
1391,"JAMBA JUICE","2300 16TH ST ","San Francisco","CA","94103","37.765708","-122.409002","+14155867105"
1392,"SWEET JOANNA'S","101 HOWARD ST ","San Francisco","CA","94103","37.791127","-122.392741",""
1395,"WHAT A GRIND","881 POST ST ","San Francisco","CA","94109","37.787239","-122.416276","+14155929800"
1396,"SAUCE SF","131 GOUGH ST ","San Francisco","CA","94102","37.774644","-122.422554",""
1398,"YUMMA'S MED GRILL","721 IRVING ST","San Francisco","CA","94122","37.764053","-122.465539",""
1399,"LA COPA LOCA","3150 22ND ST ","San Francisco","CA","94110","37.755538","-122.417982",""
1401,"COFFEE CABIN","899 HYDE ST ","San Francisco","CA","94109","37.788943","-122.417005",
1409,"STARBUCKS COFFEE","123 MISSION ST ","San Francisco","CA","94105","37.792137","-122.394573",""
1413,"STARBUCKS COFFEE","5455 GEARY BLVD ","San Francisco","CA","94121","37.780305","-122.477825",""
1426,"SWEET DELIGHT BAKERY","4476A MISSION  ","San Francisco","CA","94112","37.726117","-122.433817","+14155336786"
1427,"MIFUNE DON","22 PEACE PLAZA  275","San Francisco","CA","94115","37.785018","-122.429587","+14155341993"
1434,"HOLEY BAGEL BAKERY","3872 24TH ST ","San Francisco","CA","94114","37.751628","-122.429122",""
1438,"CABLE CAR COFFEE CO","1 HALLIDIE PLAZA  ","San Francisco","CA","94102","37.783658","-122.408568",""
1442,"WATERFRONT BAKERY","2801 LEAVENWORTH ST ","San Francisco","CA","94133","37.807155","-122.419004",""
1444,"STARBUCKS COFFEE","1560 VAN NESS AVE ","San Francisco","CA","94111","37.790086","-122.422167",
1452,"CAFE V","1525 FOLSOM ST ","San Francisco","CA","94103","37.771538","-122.414372",""
1454,"KISS SEAFOOD","1708 LAGUNA ST ","San Francisco","CA","94115","37.786838","-122.428317",""
1458,"BIO","75 O'FARRELL ST","San Francisco","CA","94108","37.786633","-122.405972",""
1465,"BAZAAR CAFE","5927 CALIFORNIA ST ","San Francisco","CA","94121","37.784023","-122.481199",""
1466,"WHOLE FOODS STEEP BREW","1765 CALIFORNIA ST ","San Francisco","CA","94109","37.790193","-122.423437",""
1469,"HOLIDAY INN EXPRESS-MAIN KITCHEN","550 NORTH POINT ST ","San Francisco","CA","94133","37.806288","-122.416244",""
1473,"PRONTO PIZZA & ESPRESSO","798 EDDY ST ","San Francisco","CA","94109","37.782957","-122.420433",""
1482,"A2 CAFE","450 IRWIN ST ","San Francisco","CA","94107","37.767224","-122.399039",""
1486,"STARBUCKS COFFEE","675 PORTOLA DR ","San Francisco","CA","94127","37.744736","-122.452666","+14155689477"
1487,"PEET'S COFFEE & TEA","101 02ND ST 150","San Francisco","CA","94105","37.787834","-122.399522",""
1490,"ZEKE'S DIAMOND BAR","600 03RD ST ","San Francisco","CA","94107","37.779957","-122.394169",""
1491,"LIVERPOOL LIL'S","2942 LYON ST ","San Francisco","CA","94123","37.798147","-122.447236",""
1493,"PEET'S COFFEE & TEA","1 FERRY BUILDING  C3","San Francisco","CA","94111","37.795184","-122.393819",""
1496,"FOUR SEASONS HOTEL- EMPLOYEE  CAFETERIA","757 MARKET ST BASE.","San Francisco","CA","94103","37.786476","-122.404852",""
1505,"STARBUCKS COFFEE","359 GRANT AVE","San Francisco","CA","94108","37.790376","-122.405544",""
1508,"NONNA ROSE RESTAURANT","FOOT OF TAYLOR ST #7","San Francisco","CA","94133","37.795202","-122.413169",""
1509,"CLUB WAZIEMA","543 DIVISADERO ST ","San Francisco","CA","94117","37.774674","-122.437764",""
1511,"MAMA' ART CAFE","4754 MISSION STREET","San Francisco","CA","94112","37.721949","-122.436936",""
1515,"AT&T - COGNAC BAR/ KITCHEN ROOM3232 [145080]","24 WILLIE MAYS PLAZA 3.28.01  ","San Francisco","CA","94107","37.778382","-122.391151","+14155971500"
1516,"AT&T - FIELD CLUB KITCHEN [145082]","24 WILLIE MAYS PLAZA 1.11.04  ","San Francisco","CA","94107","37.778382","-122.391151","+14155971500"
1517,"AT&T -IN-SEAT SERVICE KITCHEN/PRESS DINING [145081]","24 WILLIE MAYS PLAZA 3.12.05  ","San Francisco","CA","94107","37.778382","-122.391151","+14155971500"
1520,"STARBUCKS COFFEE","199 FREMONT ST ","San Francisco","CA","94103","37.789314","-122.395192",""
1526,"CHOUQUET'S","2500 WASHINGTON ST ","San Francisco","CA","94115","37.791607","-122.434563",""
1527,"CITY'S CHOICE","301 05TH ST ","San Francisco","CA","94107","37.780263","-122.403323","+14155891888"
1529,"STARBUCKS COFFEE","490 BRANNAN ST ","San Francisco","CA","94107","37.778694","-122.396139","+14155240256"
1532,"NEIMAN MARCUS ON THE SQUARE","150 STOCKTON ST, GROUND FLOOR","San Francisco","CA","94108","37.791586","-122.408452",""
1534,"CAFE NIEBAUM COPPOLA","916 KEARNY ST ","San Francisco","CA","94133","37.796517","-122.405167",""
1542,"I LUV TERIYAKI AND SUSHI","270 POTRERO AVE ","San Francisco","CA","94103","37.766293","-122.407671","+14155432005"
1544,"OMNI S.F. HOTEL - FOOD & BEVERAGE STOREROOM","500 CALIFORNIA ST, BASEMENT","San Francisco","CA","94104","37.792888","-122.403135",""
1549,"CAFE BELLINI","235 POWELL ST ","San Francisco","CA","94102","37.786974","-122.408174",""
